PassengerId,Pclass,SibSp,Parch,Cabin,Age_Bins,Fare_bins,Num_family,Sex_0,Sex_1,Embarked_0,Embarked_1,Embarked_2,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Title_7,Title_8
628,0,0,0,3,1,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
629,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
630,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
631,0,0,0,0,6,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
632,2,0,0,7,4,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
633,0,0,0,1,2,4,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False
634,0,0,0,7,2,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
635,2,3,2,7,7,0,6,True,False,False,False,True,False,False,False,False,True,False,False,False,False
636,1,0,0,7,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
637,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
638,1,1,1,7,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
639,2,0,5,7,3,0,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False
640,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
641,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
642,0,0,0,1,1,4,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
643,2,3,2,7,7,0,6,True,False,False,False,True,False,False,False,False,True,False,False,False,False
644,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
645,2,2,1,7,7,0,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False
646,0,1,0,3,3,3,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
647,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
648,0,0,0,0,4,4,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False
649,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
650,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
651,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
652,1,0,1,7,0,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
653,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
654,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
655,2,0,0,7,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
656,1,2,0,7,1,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
657,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
658,2,1,1,7,2,0,3,True,False,False,True,False,False,False,False,True,False,False,False,False,False
659,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
660,0,0,2,3,4,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
661,0,2,0,7,3,7,3,False,True,False,False,True,True,False,False,False,False,False,False,False,False
662,2,0,0,7,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
663,0,0,0,4,3,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
664,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
665,2,1,0,7,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
666,1,2,0,7,2,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
667,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
668,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
669,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
670,0,1,0,2,2,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
671,1,1,1,7,2,1,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
672,0,1,0,1,2,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
673,1,0,0,7,5,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
674,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
675,1,0,0,7,1,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
676,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
677,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
678,2,0,0,7,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
679,2,1,6,7,3,0,8,True,False,False,False,True,False,False,False,True,False,False,False,False,False
680,0,0,1,1,2,2,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
681,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
682,0,0,0,3,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
683,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
684,2,5,2,7,0,0,8,False,True,False,False,True,False,False,True,False,False,False,False,False,False
685,1,1,1,7,4,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
686,1,1,2,7,1,1,4,False,True,True,False,False,False,False,True,False,False,False,False,False,False
687,2,4,1,7,0,0,6,False,True,False,False,True,False,False,True,False,False,False,False,False,False
688,2,0,0,7,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
689,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
690,0,0,1,1,0,6,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
691,0,1,0,1,2,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
692,2,0,1,7,7,0,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
693,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
694,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
695,0,0,0,7,4,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
696,1,0,0,7,4,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
697,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
698,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
699,0,1,1,2,3,3,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
700,2,0,0,5,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
701,0,1,0,2,0,5,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
702,0,0,0,4,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
703,2,0,1,7,0,0,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
704,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
705,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
706,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
707,1,0,0,7,3,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
708,0,0,0,4,3,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
709,0,0,0,7,1,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
710,2,1,1,7,1,0,3,False,True,True,False,False,False,False,False,False,False,True,False,False,False
711,0,0,0,2,1,5,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
712,0,0,0,2,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
713,0,1,0,2,3,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
714,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
715,1,0,0,7,4,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
716,2,0,0,5,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
717,0,0,0,2,2,5,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
718,1,0,0,4,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
719,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
720,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
721,1,0,1,7,7,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
722,2,1,0,7,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
723,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
724,1,0,0,7,3,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
725,0,1,0,4,1,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
726,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
727,1,3,0,7,1,1,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
728,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
729,1,1,0,7,1,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
730,2,1,0,7,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
731,0,0,0,1,1,6,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
732,2,0,0,7,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
733,1,0,0,7,1,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
734,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
735,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
736,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
737,2,1,3,7,3,0,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False
738,0,0,0,1,2,2,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
739,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
740,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
741,0,0,0,3,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
742,0,1,0,2,2,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
743,0,2,2,1,1,4,5,True,False,True,False,False,False,False,False,False,True,False,False,False,False
744,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
745,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
746,0,1,1,1,5,4,3,False,True,False,False,True,False,True,False,False,False,False,False,False,False
747,2,1,1,7,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
748,1,0,0,7,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
749,0,1,0,3,0,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
750,2,0,0,7,2,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
751,1,1,1,7,7,0,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
752,2,0,1,4,7,0,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False
753,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
754,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
755,1,1,2,7,3,1,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
756,1,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
757,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
758,1,0,0,7,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
759,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
760,0,0,0,1,2,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True
761,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
762,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
763,2,0,0,7,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
764,0,1,2,1,2,3,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
765,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
766,0,1,0,3,4,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
767,0,0,0,7,2,4,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False
768,2,0,0,7,2,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
769,2,1,0,7,1,0,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False
770,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
771,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
772,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
773,1,0,0,4,4,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
774,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
775,1,1,3,7,4,1,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False
776,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
777,2,0,0,5,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
778,2,0,0,7,7,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
779,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
780,0,0,1,1,3,6,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
781,2,0,0,7,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
782,0,1,0,1,0,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
783,0,0,0,3,1,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
784,2,1,2,7,1,0,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False
785,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
786,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
787,2,0,0,7,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
788,2,4,1,7,7,0,6,False,True,False,True,False,False,False,False,False,False,True,False,False,False
789,2,1,2,7,7,0,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False
790,0,0,0,1,3,4,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
791,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
792,1,0,0,7,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
793,2,6,2,7,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
794,0,0,0,7,2,4,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
795,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
796,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
797,0,0,0,3,3,3,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False
798,2,0,0,7,2,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
799,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
800,2,1,1,7,1,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
801,1,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
802,1,1,1,7,2,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
803,0,1,2,1,0,3,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False
804,2,0,1,7,7,0,2,False,True,True,False,False,False,False,False,False,False,True,False,False,False
805,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
806,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
807,0,0,0,0,2,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
808,2,0,0,7,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
809,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
810,0,1,0,4,2,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
811,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
812,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
813,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
814,2,4,2,7,7,0,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False
815,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
816,0,0,0,1,2,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
817,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
818,1,1,1,7,2,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
819,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
820,2,3,2,7,7,0,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False
821,0,1,1,1,4,3,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
822,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
823,0,0,0,7,2,9,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
824,2,0,1,4,1,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
825,2,4,1,7,7,0,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False
826,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
827,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
828,1,0,2,7,7,1,3,False,True,True,False,False,False,False,False,False,False,True,False,False,False
829,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
830,0,0,0,1,5,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
831,2,1,0,7,0,0,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
832,1,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
833,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
834,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
835,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
836,0,1,1,4,2,3,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False
837,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
838,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
839,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
840,0,0,0,2,2,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
841,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
842,1,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
843,0,0,0,7,1,1,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
844,2,0,0,7,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
845,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
846,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
847,2,6,2,7,1,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
848,2,0,0,7,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
849,1,0,1,7,1,1,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False
850,0,1,0,2,2,5,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
851,2,4,2,7,7,0,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False
852,2,0,0,7,6,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
853,2,1,1,7,7,0,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False
854,0,0,1,3,0,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
855,1,1,0,7,3,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
856,2,0,1,7,0,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
857,0,1,1,7,3,5,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
858,0,0,0,4,4,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
859,2,0,3,7,1,0,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False
860,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
861,2,2,0,7,3,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
862,1,1,0,7,1,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
863,0,0,0,3,3,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
864,2,6,2,7,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False
865,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
866,1,0,0,7,3,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
867,1,1,0,7,1,1,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
868,0,0,0,0,2,6,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
869,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
870,2,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
871,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
872,0,1,1,3,3,3,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
873,0,0,0,1,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
874,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
875,1,1,0,7,1,1,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
876,2,0,0,7,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
877,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
878,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
879,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
880,0,0,1,2,4,3,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
881,1,0,1,7,1,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
882,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
883,2,0,0,7,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
884,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
885,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
886,2,0,5,7,2,0,6,True,False,False,True,False,False,False,False,True,False,False,False,False,False
887,1,0,0,7,1,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
888,0,0,0,1,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
889,2,1,2,7,1,0,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False
890,0,0,0,2,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
891,2,0,0,7,2,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
892,2,0,0,7,2,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
893,2,1,0,7,3,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
894,1,0,0,7,5,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
895,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
896,2,1,1,7,1,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
897,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
898,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
899,1,1,1,7,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
900,2,0,0,7,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
901,2,2,0,7,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
902,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
903,0,0,0,7,3,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
904,0,1,0,1,1,5,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
905,1,1,0,7,5,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
906,0,1,0,4,3,4,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
907,1,1,0,7,1,1,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
908,1,0,0,7,2,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
909,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
910,2,1,0,7,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
911,2,0,0,7,3,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
912,0,1,0,7,4,3,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
913,2,0,1,7,7,0,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False
914,0,0,0,7,2,4,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
915,0,0,1,7,1,4,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
916,0,1,3,1,3,4,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False
917,2,1,0,7,3,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
918,0,0,1,1,1,4,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
919,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
920,0,0,0,0,3,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
921,2,2,0,7,1,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
922,1,1,0,7,3,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
923,1,2,0,7,1,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
924,2,1,2,7,2,0,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
925,2,1,2,7,1,0,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
926,0,1,0,2,1,3,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
927,2,0,0,7,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
928,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
929,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
930,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
931,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
932,2,0,1,7,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
933,0,0,0,3,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
934,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
935,1,0,0,7,1,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
936,0,1,0,3,3,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
937,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
938,0,0,0,0,3,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
939,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
940,0,0,0,3,4,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
941,2,0,2,7,2,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
942,0,1,0,2,1,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
